hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score
HP:0003231,Hypertyrosinemia,HP:0012053,Decreased circulating calcifediol concentration,0.7997
HP:0003231,Hypertyrosinemia,HP:0012101,Decreased serum creatinine,0.7996
HP:0003231,Hypertyrosinemia,HP:0012153,Hypotriglyceridemia,0.9067
HP:0003231,Hypertyrosinemia,HP:0012277,Hypoglycinemia,0.9013
HP:0003231,Hypertyrosinemia,HP:0012279,Hyposerinemia,0.9245
HP:0003231,Hypertyrosinemia,HP:0012417,Hypocapnia,0.8120
HP:0003231,Hypertyrosinemia,HP:0012418,Hypoxemia,0.8315
HP:0003231,Hypertyrosinemia,HP:0020222,Hypohomocysteinemia,0.8662
HP:0003231,Hypertyrosinemia,HP:0030339,Decreased circulating gonadotropin concentration,0.8252
HP:0003231,Hypertyrosinemia,HP:0030344,Decreased circulating luteinizing hormone level,0.8160
HP:0003231,Hypertyrosinemia,HP:0030349,Decreased circulating androgen concentration,0.7960
HP:0003231,Hypertyrosinemia,HP:0030689,Decreased glucagon level,0.8207
HP:0003231,Hypertyrosinemia,HP:0030985,Decreased serum bile acid concentration,0.8167
HP:0003231,Hypertyrosinemia,HP:0031242,Decreased circulating chylomicron concentration,0.8048
HP:0003231,Hypertyrosinemia,HP:0031243,Decreased VLDL cholesterol concentration,0.8349
HP:0003231,Hypertyrosinemia,HP:0031794,Decreased circulating glycerol level,0.8058
HP:0003231,Hypertyrosinemia,HP:0031891,Decreased eosinophil count,0.8429
HP:0003231,Hypertyrosinemia,HP:0031969,Reduced blood urea nitrogen,0.7970
HP:0003231,Hypertyrosinemia,HP:0032098,Hypomanganesemia,0.8899
HP:0003231,Hypertyrosinemia,HP:0032210,Decreased circulating free T3,0.7652
HP:0003231,Hypertyrosinemia,HP:0032363,Decreased circulating corticosterone level,0.8290
HP:0003231,Hypertyrosinemia,HP:0033445,Reduced circulating acylcarnitine concentration,0.8184
HP:0003231,Hypertyrosinemia,HP:0033480,Hypobilirubinemia,0.8902
HP:0003231,Hypertyrosinemia,HP:0034203,Decreased iduronate sulfatase level,0.8114
HP:0003231,Hypertyrosinemia,HP:0034292,Reduced circulating creatine concentration,0.7997
HP:0003231,Hypertyrosinemia,HP:0034441,Decreased circulating aspartic acid concentration,0.8003
HP:0003231,Hypertyrosinemia,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8204
HP:0003231,Hypertyrosinemia,HP:0034870,Reduced circulating urocanic acid concentration,0.8032
HP:0003231,Hypertyrosinemia,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8359
HP:0003231,Hypertyrosinemia,HP:0034938,Decreased circulating sialic acid concentration,0.7951
HP:0003231,Hypertyrosinemia,HP:0040171,Decreased serum testosterone concentration,0.8159
HP:0003231,Hypertyrosinemia,HP:0040216,Hypoinsulinemia,0.9034
HP:0003231,Hypertyrosinemia,HP:0045014,Hypolipidemia,0.9118
HP:0003231,Hypertyrosinemia,HP:0100493,Hypoammonemia,0.8797
HP:0003231,Hypertyrosinemia,HP:0100507,Reduced blood folate concentration,0.7971
HP:0003231,Hypertyrosinemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8211
HP:0003231,Hypertyrosinemia,HP:0410245,Decreased circulating IgD concentration,0.7710
HP:0003231,Hypertyrosinemia,HP:0410289,Hypoamylasemia,0.8956
HP:0003231,Hypertyrosinemia,HP:0410343,Decreased circulating heparan sulfate level,0.7997
HP:0003231,Hypertyrosinemia,HP:0430073,Decreased circulating beta-carotene concentration,0.8041
HP:0003231,Hypertyrosinemia,HP:0500132,Hypovalinemia,0.9059
HP:0003231,Hypertyrosinemia,HP:0500133,Hypotyrosinemia,0.9449
HP:0003231,Hypertyrosinemia,HP:0500135,Hypotryptophanemia,0.8849
HP:0003231,Hypertyrosinemia,HP:0500136,Hypothreoninemia,0.9369
HP:0003231,Hypertyrosinemia,HP:0500139,Hypoprolinemia,0.9324
HP:0003231,Hypertyrosinemia,HP:0500140,Decreased circulating hydroxyproline concentration,0.8197
HP:0003231,Hypertyrosinemia,HP:0500141,Hypophenylalaninemia,0.8961
HP:0003231,Hypertyrosinemia,HP:0500142,Hypolysinemia,0.9372
HP:0003231,Hypertyrosinemia,HP:0500143,Hypoleucinemia,0.9357
HP:0003231,Hypertyrosinemia,HP:0500144,Hypoisoleucinemia,0.9137
HP:0003231,Hypertyrosinemia,HP:0500145,Hypohistidinemia,0.9169
HP:0003231,Hypertyrosinemia,HP:0500147,Hypoglutaminemia,0.9251
HP:0003231,Hypertyrosinemia,HP:0500150,Hypoglutamatemia,0.8990
HP:0003231,Hypertyrosinemia,HP:0500152,Hypocystinemia,0.9270
HP:0003231,Hypertyrosinemia,HP:0500154,Hypoalaninemia,0.9272
HP:0003231,Hypertyrosinemia,HP:0500157,Hypoasparaginemia,0.9012
HP:0003231,Hypertyrosinemia,HP:0500162,Decreased circulating carnosine concentration,0.8033
HP:0003231,Hypertyrosinemia,HP:0500163,Hypoornithinemia,0.9191
HP:0003231,Hypertyrosinemia,HP:0500182,Hypotaurinemia,0.9348
HP:0003235,Hypermethioninemia,HP:0001882,Leukopenia,0.8889
HP:0003235,Hypermethioninemia,HP:0001888,Lymphopenia,0.8785
HP:0003235,Hypermethioninemia,HP:0001913,Granulocytopenia,0.8688
HP:0003235,Hypermethioninemia,HP:0001943,Hypoglycemia,0.8774
HP:0003235,Hypermethioninemia,HP:0001988,Recurrent hypoglycemia,0.8639
HP:0003235,Hypermethioninemia,HP:0002148,Hypophosphatemia,0.8951
HP:0003235,Hypermethioninemia,HP:0002720,Decreased circulating IgA concentration,0.7961
HP:0003235,Hypermethioninemia,HP:0002850,Decreased circulating total IgM,0.8090
HP:0003235,Hypermethioninemia,HP:0002900,Hypokalemia,0.8608
HP:0003235,Hypermethioninemia,HP:0002901,Hypocalcemia,0.8745
HP:0003235,Hypermethioninemia,HP:0002902,Hyponatremia,0.8898
HP:0003235,Hypermethioninemia,HP:0002917,Hypomagnesemia,0.8869
HP:0003235,Hypermethioninemia,HP:0002920,Decreased circulating ACTH concentration,0.8101
HP:0003235,Hypermethioninemia,HP:0003073,Hypoalbuminemia,0.9070
HP:0003235,Hypermethioninemia,HP:0003075,Hypoproteinemia,0.8880
HP:0003235,Hypermethioninemia,HP:0003113,Hypochloremia,0.8325
HP:0003235,Hypermethioninemia,HP:0003146,Hypocholesterolemia,0.8879
HP:0003235,Hypermethioninemia,HP:0003233,Decreased HDL cholesterol concentration,0.8608
HP:0003235,Hypermethioninemia,HP:0003234,Decreased circulating carnitine concentration,0.8377
HP:0003235,Hypermethioninemia,HP:0003292,Decreased serum leptin,0.8370
HP:0003235,Hypermethioninemia,HP:0003351,Decreased circulating renin concentration,0.8181
HP:0003235,Hypermethioninemia,HP:0003537,Hypouricemia,0.8789
HP:0003235,Hypermethioninemia,HP:0003563,Decreased LDL cholesterol concentration,0.8368
HP:0003235,Hypermethioninemia,HP:0003572,Low plasma citrulline,0.8760
HP:0003235,Hypermethioninemia,HP:0003658,Hypomethioninemia,0.9792
HP:0003235,Hypermethioninemia,HP:0004313,Decreased circulating antibody concentration,0.8137
HP:0003235,Hypermethioninemia,HP:0004315,Decreased circulating IgG concentration,0.8050
HP:0003235,Hypermethioninemia,HP:0004319,Decreased circulating aldosterone concentration,0.8635
HP:0003235,Hypermethioninemia,HP:0005479,Decreased circulating IgE concentration,0.7936
HP:0003235,Hypermethioninemia,HP:0005510,Transient erythroblastopenia,0.8902
HP:0003235,Hypermethioninemia,HP:0005961,Hypoargininemia,0.9250
HP:0003235,Hypermethioninemia,HP:0008163,Decreased circulating cortisol level,0.8511
HP:0003235,Hypermethioninemia,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8424
HP:0003235,Hypermethioninemia,HP:0010981,Hypolipoproteinemia,0.8987
HP:0003235,Hypermethioninemia,HP:0011967,Decreased circulating copper concentration,0.8011
HP:0003235,Hypermethioninemia,HP:0012052,Low serum calcitriol,0.8367
HP:0003235,Hypermethioninemia,HP:0012053,Decreased circulating calcifediol concentration,0.8139
HP:0003235,Hypermethioninemia,HP:0012101,Decreased serum creatinine,0.8055
HP:0003235,Hypermethioninemia,HP:0012153,Hypotriglyceridemia,0.8890
HP:0003235,Hypermethioninemia,HP:0012277,Hypoglycinemia,0.9006
HP:0003235,Hypermethioninemia,HP:0012279,Hyposerinemia,0.9135
HP:0003235,Hypermethioninemia,HP:0012417,Hypocapnia,0.8151
HP:0003235,Hypermethioninemia,HP:0012418,Hypoxemia,0.8326
HP:0003235,Hypermethioninemia,HP:0020222,Hypohomocysteinemia,0.8806
HP:0003235,Hypermethioninemia,HP:0030339,Decreased circulating gonadotropin concentration,0.8399
HP:0003235,Hypermethioninemia,HP:0030344,Decreased circulating luteinizing hormone level,0.8470
HP:0003235,Hypermethioninemia,HP:0030349,Decreased circulating androgen concentration,0.8278
HP:0003235,Hypermethioninemia,HP:0030689,Decreased glucagon level,0.8308
HP:0003235,Hypermethioninemia,HP:0030985,Decreased serum bile acid concentration,0.8416
HP:0003235,Hypermethioninemia,HP:0031242,Decreased circulating chylomicron concentration,0.8481
HP:0003235,Hypermethioninemia,HP:0031243,Decreased VLDL cholesterol concentration,0.8444
HP:0003235,Hypermethioninemia,HP:0031794,Decreased circulating glycerol level,0.8184
HP:0003235,Hypermethioninemia,HP:0031891,Decreased eosinophil count,0.8475
HP:0003235,Hypermethioninemia,HP:0031969,Reduced blood urea nitrogen,0.8084
HP:0003235,Hypermethioninemia,HP:0032098,Hypomanganesemia,0.9062
HP:0003235,Hypermethioninemia,HP:0032210,Decreased circulating free T3,0.8136
HP:0003235,Hypermethioninemia,HP:0032363,Decreased circulating corticosterone level,0.8577
HP:0003235,Hypermethioninemia,HP:0033445,Reduced circulating acylcarnitine concentration,0.8491
HP:0003235,Hypermethioninemia,HP:0033480,Hypobilirubinemia,0.9031
HP:0003235,Hypermethioninemia,HP:0034203,Decreased iduronate sulfatase level,0.8378
HP:0003235,Hypermethioninemia,HP:0034292,Reduced circulating creatine concentration,0.8226
HP:0003235,Hypermethioninemia,HP:0034441,Decreased circulating aspartic acid concentration,0.8318
HP:0003235,Hypermethioninemia,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8627
HP:0003235,Hypermethioninemia,HP:0034870,Reduced circulating urocanic acid concentration,0.8388
HP:0003235,Hypermethioninemia,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8514
HP:0003235,Hypermethioninemia,HP:0034938,Decreased circulating sialic acid concentration,0.8353
HP:0003235,Hypermethioninemia,HP:0040171,Decreased serum testosterone concentration,0.8301
HP:0003235,Hypermethioninemia,HP:0040216,Hypoinsulinemia,0.9092
HP:0003235,Hypermethioninemia,HP:0045014,Hypolipidemia,0.9035
HP:0003235,Hypermethioninemia,HP:0100493,Hypoammonemia,0.8948
HP:0003235,Hypermethioninemia,HP:0100507,Reduced blood folate concentration,0.8432
HP:0003235,Hypermethioninemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8461
HP:0003235,Hypermethioninemia,HP:0410245,Decreased circulating IgD concentration,0.8115
HP:0003235,Hypermethioninemia,HP:0410289,Hypoamylasemia,0.9147
HP:0003235,Hypermethioninemia,HP:0410343,Decreased circulating heparan sulfate level,0.8342
HP:0003235,Hypermethioninemia,HP:0430073,Decreased circulating beta-carotene concentration,0.8536
HP:0003235,Hypermethioninemia,HP:0500132,Hypovalinemia,0.9040
HP:0003235,Hypermethioninemia,HP:0500133,Hypotyrosinemia,0.9316
HP:0003235,Hypermethioninemia,HP:0500135,Hypotryptophanemia,0.9036
HP:0003235,Hypermethioninemia,HP:0500136,Hypothreoninemia,0.9324
HP:0003235,Hypermethioninemia,HP:0500139,Hypoprolinemia,0.9161
HP:0003235,Hypermethioninemia,HP:0500140,Decreased circulating hydroxyproline concentration,0.8334
HP:0003235,Hypermethioninemia,HP:0500141,Hypophenylalaninemia,0.9116
HP:0003235,Hypermethioninemia,HP:0500142,Hypolysinemia,0.9227
HP:0003235,Hypermethioninemia,HP:0500143,Hypoleucinemia,0.9135
HP:0003235,Hypermethioninemia,HP:0500144,Hypoisoleucinemia,0.9050
HP:0003235,Hypermethioninemia,HP:0500145,Hypohistidinemia,0.9198
HP:0003235,Hypermethioninemia,HP:0500147,Hypoglutaminemia,0.9243
HP:0003235,Hypermethioninemia,HP:0500150,Hypoglutamatemia,0.9149
HP:0003235,Hypermethioninemia,HP:0500152,Hypocystinemia,0.9192
HP:0003235,Hypermethioninemia,HP:0500154,Hypoalaninemia,0.9162
HP:0003235,Hypermethioninemia,HP:0500157,Hypoasparaginemia,0.9086
HP:0003235,Hypermethioninemia,HP:0500162,Decreased circulating carnosine concentration,0.8283
HP:0003235,Hypermethioninemia,HP:0500163,Hypoornithinemia,0.9204
HP:0003235,Hypermethioninemia,HP:0500182,Hypotaurinemia,0.9294
HP:0003236,Elevated circulating creatine kinase concentration,HP:0001882,Leukopenia,0.7941
HP:0003236,Elevated circulating creatine kinase concentration,HP:0001888,Lymphopenia,0.7680
HP:0003236,Elevated circulating creatine kinase concentration,HP:0001913,Granulocytopenia,0.7977
HP:0003236,Elevated circulating creatine kinase concentration,HP:0001943,Hypoglycemia,0.8115
HP:0003236,Elevated circulating creatine kinase concentration,HP:0001988,Recurrent hypoglycemia,0.8310
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002148,Hypophosphatemia,0.8335
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002720,Decreased circulating IgA concentration,0.8559
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002850,Decreased circulating total IgM,0.7992
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002900,Hypokalemia,0.8238
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002901,Hypocalcemia,0.8307
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002902,Hyponatremia,0.8365
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002917,Hypomagnesemia,0.7974
HP:0003236,Elevated circulating creatine kinase concentration,HP:0002920,Decreased circulating ACTH concentration,0.8629
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003073,Hypoalbuminemia,0.8240
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003075,Hypoproteinemia,0.8065
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003113,Hypochloremia,0.8314
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003146,Hypocholesterolemia,0.7755
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8788
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003234,Decreased circulating carnitine concentration,0.9439
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003292,Decreased serum leptin,0.8920
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003351,Decreased circulating renin concentration,0.9234
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003537,Hypouricemia,0.8208
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8718
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003572,Low plasma citrulline,0.9239
HP:0003236,Elevated circulating creatine kinase concentration,HP:0003658,Hypomethioninemia,0.8376
HP:0003236,Elevated circulating creatine kinase concentration,HP:0004313,Decreased circulating antibody concentration,0.8765
HP:0003236,Elevated circulating creatine kinase concentration,HP:0004315,Decreased circulating IgG concentration,0.8618
HP:0003236,Elevated circulating creatine kinase concentration,HP:0004319,Decreased circulating aldosterone concentration,0.9083
HP:0003236,Elevated circulating creatine kinase concentration,HP:0005479,Decreased circulating IgE concentration,0.8533
HP:0003236,Elevated circulating creatine kinase concentration,HP:0005510,Transient erythroblastopenia,0.8082
HP:0003236,Elevated circulating creatine kinase concentration,HP:0005961,Hypoargininemia,0.8182
HP:0003236,Elevated circulating creatine kinase concentration,HP:0008163,Decreased circulating cortisol level,0.9168
HP:0003236,Elevated circulating creatine kinase concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8805
HP:0003236,Elevated circulating creatine kinase concentration,HP:0010981,Hypolipoproteinemia,0.8009
HP:0003236,Elevated circulating creatine kinase concentration,HP:0011967,Decreased circulating copper concentration,0.8857
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012052,Low serum calcitriol,0.8832
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8419
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012101,Decreased serum creatinine,0.9437
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012153,Hypotriglyceridemia,0.8051
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012277,Hypoglycinemia,0.8188
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012279,Hyposerinemia,0.8108
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012417,Hypocapnia,0.7684
HP:0003236,Elevated circulating creatine kinase concentration,HP:0012418,Hypoxemia,0.8083
HP:0003236,Elevated circulating creatine kinase concentration,HP:0020222,Hypohomocysteinemia,0.8243
HP:0003236,Elevated circulating creatine kinase concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.8568
HP:0003236,Elevated circulating creatine kinase concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.8971
HP:0003236,Elevated circulating creatine kinase concentration,HP:0030349,Decreased circulating androgen concentration,0.8966
HP:0003236,Elevated circulating creatine kinase concentration,HP:0030689,Decreased glucagon level,0.8392
HP:0003236,Elevated circulating creatine kinase concentration,HP:0030985,Decreased serum bile acid concentration,0.9212
HP:0003236,Elevated circulating creatine kinase concentration,HP:0031242,Decreased circulating chylomicron concentration,0.8907
HP:0003236,Elevated circulating creatine kinase concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8712
HP:0003236,Elevated circulating creatine kinase concentration,HP:0031794,Decreased circulating glycerol level,0.8776
HP:0003236,Elevated circulating creatine kinase concentration,HP:0031891,Decreased eosinophil count,0.8491
HP:0003236,Elevated circulating creatine kinase concentration,HP:0031969,Reduced blood urea nitrogen,0.9015
HP:0003236,Elevated circulating creatine kinase concentration,HP:0032098,Hypomanganesemia,0.8262
HP:0003236,Elevated circulating creatine kinase concentration,HP:0032210,Decreased circulating free T3,0.8594
HP:0003236,Elevated circulating creatine kinase concentration,HP:0032363,Decreased circulating corticosterone level,0.9074
HP:0003236,Elevated circulating creatine kinase concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9096
HP:0003236,Elevated circulating creatine kinase concentration,HP:0033480,Hypobilirubinemia,0.8438
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034203,Decreased iduronate sulfatase level,0.8635
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034292,Reduced circulating creatine concentration,0.9739
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9085
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8664
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9164
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8815
HP:0003236,Elevated circulating creatine kinase concentration,HP:0034938,Decreased circulating sialic acid concentration,0.8965
HP:0003236,Elevated circulating creatine kinase concentration,HP:0040171,Decreased serum testosterone concentration,0.8996
