id1,term1,id2,term2,logical,text,inherit,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0003235,Hypermethioninemia,HP:0003658,Hypomethioninemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009381,Short finger,HP:0100807,Long fingers,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0007083,Hyperactive patellar reflex,HP:0011808,Decreased patellar reflex,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0030380,Decreased proportion of transitional B cells,HP:0030381,Increased proportion of transitional B cells,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100183,Enlarged epiphysis of the middle phalanx of the 4th toe,HP:0100188,Small epiphysis of the middle phalanx of the 4th toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011238,Prominent inferior crus of antihelix,HP:0011239,Underdeveloped inferior crus of antihelix,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012604,Hyponatriuria,HP:0012605,Hypernatriuria,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0007103,Hypointensity of cerebral white matter on MRI,HP:0030890,Hyperintensity of cerebral white matter on MRI,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0007840,Long upper eyelashes,HP:0040054,Short upper eyelashes,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032183,Decreased proportion of memory T cells,HP:0032184,Increased proportion of memory T cells,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0030618,Increased OCT-measured foveal thickness,HP:0030619,Reduced OCT-measured foveal thickness,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0033373,Increased KCO,HP:0033374,Decreased KCO,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0030851,Low pulse pressure,HP:0030852,High pulse pressure,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009338,Enlarged epiphysis of the distal phalanx of the 3rd finger,HP:0009343,Small epiphysis of the distal phalanx of the 3rd finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012809,Narrow nasal base,HP:0012810,Wide nasal base,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410178,Increased glucose-6-phosphate dehydrogenase level in blood,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009667,Enlarged epiphysis of the proximal phalanx of the thumb,HP:0009694,Small thumb epiphysis,t,f,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0012655,Elevated CSF dopamine concentration,HP:0012656,Reduced CSF dopamine concentration,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009264,Enlarged epiphysis of the proximal phalanx of the 4th finger,HP:0009269,Small epiphysis of the proximal phalanx of the 4th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003700,Generalized amyotrophy,HP:0003720,Generalized muscle hypertrophy,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0008401,Onychogryphosis of toenails,HP:0012746,Thin toenail,t,f,f,no,no,no,yes,yes,yes,0.50,t
HP:0010638,Elevated alkaline phosphatase of hepatic origin,HP:0010686,Low alkaline phosphatase of hepatic origin,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:5201007,Incomplete cleft maxillary alveolar ridge,HP:5201008,Complete cleft maxillary alveolar ridge,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004279,Short palm,HP:0011302,Long palm,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001899,Increased hematocrit,HP:0031851,Reduced hematocrit,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025250,Closed comedo,HP:0025251,Open comedo,f,t,f,yes,no,yes,yes,no,yes,0.67,t
HP:0001196,Short umbilical cord,HP:0011417,Long umbilical cord,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009211,Small epiphysis of the middle phalanx of the 5th finger,HP:0010231,Enlarged epiphyses of the phalanges of the hand,t,f,f,no,no,no,no,yes,no,0.17,f
HP:0009491,Enlarged epiphyses of the 2nd finger,HP:0009521,Small epiphysis of the middle phalanx of the 2nd finger,t,f,f,no,no,yes,no,yes,yes,0.50,t
HP:4000050,Open fracture,HP:4000051,Closed fracture,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003829,Typified by incomplete penetrance,HP:0034950,Typified by complete penetrance,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012608,Hypermagnesiuria,HP:0012609,Hypomagnesiuria,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000848,Increased circulating renin concentration,HP:0012279,Hyposerinemia,t,f,f,no,no,no,yes,yes,yes,0.50,t
HP:0025435,Increased circulating lactate dehydrogenase concentration,HP:0045041,Reduced circulating lactate dehydrogenase concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410354,Increased sialylated N-glycan level,HP:0410355,Decreased sialylated N-glycan level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001769,Broad foot,HP:0001786,Narrow foot,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000103,Polyuria,HP:0011037,Decreased urine output,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0006040,Long second metacarpal,HP:0010038,Short 2nd metacarpal,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000938,Osteopenia,HP:0011001,Increased bone mineral density,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0009343,Small epiphysis of the distal phalanx of the 3rd finger,HP:0009413,Enlarged epiphyses of the 3rd finger,t,f,f,yes,no,yes,yes,yes,no,0.67,t
HP:0009418,Small epiphyses of the 3rd finger,HP:0010260,Enlarged epiphyses of the middle phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0000059,Hypoplastic labia majora,HP:0012882,Hyperplastic labia majora,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0005537,Decreased mean platelet volume,HP:0011877,Increased mean platelet volume,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0033448,Increased mid-arm muscle circumference,HP:0033449,Decreased mid-arm muscle circumference,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410288,Hyperamylasemia,HP:0410289,Hypoamylasemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003073,Hypoalbuminemia,HP:0012117,Hyperalbuminemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001757,High-frequency sensorineural hearing impairment,HP:0008573,Low-frequency sensorineural hearing impairment,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009158,Enlarged epiphysis of the proximal phalanx of the 5th finger,HP:0009159,Small epiphysis of the proximal phalanx of the 5th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032138,Decreased circulating IgG4 concentration,HP:0032300,Increased circulating IgG4 level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500220,Increased CSF tyrosine concentration,HP:0500221,Decreased CSF tyrosine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410385,"Decreased proportion of CD8-positive, alpha-beta memory T cells",HP:0410392,"Increased proportion of CD8-positive, alpha-beta memory T cells",f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009194,Small epiphyses of the metacarpals,HP:0010580,Enlarged epiphyses,t,f,f,no,no,yes,yes,yes,no,0.50,t
HP:0010839,Increased urinary copper concentration,HP:0045035,Decreased urinary copper concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008593,Prominent antitragus,HP:0011251,Underdeveloped antitragus,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009217,Enlarged epiphysis of the middle phalanx of the 4th finger,HP:0010265,Small epiphyses of the middle phalanges of the hand,t,f,f,no,no,no,no,no,no,0.00,f
HP:0033748,Hypoesthesia,HP:0100963,Hyperesthesia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0040194,Increased head circumference,HP:0040195,Decreased head circumference,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0034177,Reduced circulating interleukin 17A concentration,HP:0034178,Increased circulating interleukin 17A concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003138,Increased blood urea nitrogen,HP:0031969,Reduced blood urea nitrogen,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000237,Small anterior fontanelle,HP:0000260,Wide anterior fontanel,f,t,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0010130,Enlarged epiphysis of the proximal phalanx of the hallux,HP:0010135,Small epiphysis of the proximal phalanx of the hallux,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012402,Increased urine alpha-ketoglutarate concentration,HP:0012403,Decreased urine alpha-ketoglutarate concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012405,Hypocitraturia,HP:0012406,Hypercitraturia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000482,Microcornea,HP:0000485,Megalocornea,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012773,Reduced upper to lower segment ratio,HP:0012774,Increased upper to lower segment ratio,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0020291,Increased lymph-node cellular CD20 expression,HP:0020292,Decreased lymph-node cellular CD20 expression,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100554,Hemihypertrophy of upper limb,HP:0100558,Hemiatrophy of upper limb,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000117,Renal phosphate wasting,HP:0005571,Increased renal tubular phosphate reabsorption,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000527,Long eyelashes,HP:0010764,Short eyelashes,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009158,Enlarged epiphysis of the proximal phalanx of the 5th finger,HP:0010276,Small epiphyses of the proximal phalanges of the hand,t,f,f,no,no,no,yes,no,no,0.17,f
HP:0011487,Increased corneal thickness,HP:0100689,Decreased corneal thickness,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003898,Large humeral epiphyses,HP:0003900,Small humeral epiphyses,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100074,Small epiphyses of the 4th toe,HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0000842,Hyperinsulinemia,HP:0040216,Hypoinsulinemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008244,Congenital adrenal hypoplasia,HP:0008258,Congenital adrenal hyperplasia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025584,Hypotropia,HP:0025586,Hypertropia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003077,Hyperlipidemia,HP:0003146,Hypocholesterolemia,t,f,f,yes,yes,no,no,yes,yes,0.67,t
HP:0031214,Decreased circulating dehydroepiandrosterone concentration,HP:0034908,Increased circulating dehydroepiandrosterone concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032305,Decreased circulating mannose-binding protein concentration,HP:0032306,Increased circulating mannose-binding protein concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012052,Low serum calcitriol,HP:0031415,High serum calcitriol,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012053,Decreased circulating calcifediol concentration,HP:0031414,High serum calcifediol,t,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0001611,Hypernasal speech,HP:0100271,Hyponasal speech,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001276,Hypertonia,HP:0001290,Generalized hypotonia,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009354,Small epiphysis of the proximal phalanx of the 3rd finger,HP:0010271,Enlarged epiphyses of the proximal phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0031861,Decreased heart rate variability,HP:0031862,Increased heart rate variability,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009491,Enlarged epiphyses of the 2nd finger,HP:0009532,Small epiphysis of the proximal phalanx of the 2nd finger,t,f,f,yes,yes,no,yes,no,no,0.50,t
HP:0000455,Broad nasal tip,HP:0011832,Narrow nasal tip,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000822,Hypertension,HP:0002615,Hypotension,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032362,Increased circulating corticosterone level,HP:0032363,Decreased circulating corticosterone level,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002684,Thickened calvaria,HP:0010539,Thin calvarium,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000977,Soft skin,HP:0030053,Stiff skin,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0002850,Decreased circulating total IgM,HP:0003496,Increased circulating IgM level,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031594,PR segment depression,HP:0031597,PR segment elevation,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100052,Small epiphyses of the 2nd toe,HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0000287,Increased facial adipose tissue,HP:0009019,Progressive loss of facial adipose tissue,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001276,Hypertonia,HP:0006829,Severe muscular hypotonia,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000239,Large fontanelles,HP:0005486,Small fontanelle,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000158,Macroglossia,HP:0012473,Tongue atrophy,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0033202,Brachioradialis hyporeflexia,HP:0033203,Brachioradialis hyperreflexia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031506,Increased circulating T4 concentration,HP:0031507,Decreased circulating T4 concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008233,Decreased circulating progesterone,HP:0031216,Increased circulating progesterone,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:5200322,Amplification of emotional expression,HP:5200328,Diminishment of emotional expression,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001824,Weight loss,HP:0004324,Increased body weight,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0000331,Short chin,HP:0400000,Tall chin,t,t,f,no,no,yes,yes,yes,no,0.50,t
HP:0009527,Enlarged epiphysis of the proximal phalanx of the 2nd finger,HP:0010276,Small epiphyses of the proximal phalanges of the hand,t,f,f,no,no,no,no,yes,no,0.17,f
HP:0500227,Increased CSF serine concentration,HP:0500228,Decreased CSF serine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031229,Increased incisura length,HP:0031230,Decreased incisura length,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009324,Enlarged epiphysis of the middle phalanx of the 3rd finger,HP:0009418,Small epiphyses of the 3rd finger,t,f,f,yes,no,yes,yes,yes,no,0.67,t
HP:0009349,Enlarged epiphysis of the proximal phalanx of the 3rd finger,HP:0009354,Small epiphysis of the proximal phalanx of the 3rd finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011433,High maternal circulating chorionic gonadotropin concentration,HP:0011434,Low maternal circulating chorionic gonadotropin concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012202,Increased serum bile acid concentration,HP:0030985,Decreased serum bile acid concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0007074,Thick corpus callosum,HP:0033725,Thin corpus callosum,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100194,Enlarged epiphysis of the proximal phalanx of the 4th toe,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410214,Hypercapnia in cord blood,HP:0410215,Hypocapnia in cord blood,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003077,Hyperlipidemia,HP:0010981,Hypolipoproteinemia,t,f,f,no,yes,yes,yes,yes,yes,0.83,t
HP:6000680,Low serum osmolality,HP:6000681,High serum osmolality,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012770,Reduced arm span,HP:0012771,Increased arm span,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011284,Short-segment aganglionic megacolon,HP:0011285,Long-segment aganglionic megacolon,f,t,f,yes,yes,yes,yes,no,no,0.67,t
HP:5200315,Amplification of relationship seeking,HP:5200320,Diminishment of relationship seeking,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000633,Decreased lacrimation,HP:0009926,Epiphora,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0003354,Hyperthreoninemia,HP:0500136,Hypothreoninemia,t,t,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0410386,"Decreased proportion of CD4-positive, alpha-beta memory T cells",HP:0410391,"Increased proportion of CD4-positive, alpha-beta memory T cells",f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000444,Convex nasal ridge,HP:0011120,Concave nasal ridge,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031843,Abnormally slow thought process,HP:0033844,Racing thoughts,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0500190,Decreased CSF leucine concentration,HP:0500191,Increased CSF leucine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500193,Increased CSF isoleucine concentration,HP:0500194,Decreased CSF isoleucine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0040013,Decreased mitochondrial number,HP:0040014,Increased mitochondrial number,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002922,Increased CSF protein concentration,HP:0025457,Decreased CSF protein concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0007988,Macular hypopigmentation,HP:0011509,Macular hyperpigmentation,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003217,Hyperglutaminemia,HP:0500147,Hypoglutaminemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001513,Obesity,HP:0001824,Weight loss,t,f,f,no,no,yes,no,no,yes,0.33,f
HP:0002902,Hyponatremia,HP:0003228,Hypernatremia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009329,Small epiphysis of the middle phalanx of the 3rd finger,HP:0009413,Enlarged epiphyses of the 3rd finger,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0000574,Thick eyebrow,HP:0045074,Thin eyebrow,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0020183,Increased circulating A-type natriuretic peptide concentration,HP:0020184,Decreased circulating A-type natriuretic peptide concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000883,Thin ribs,HP:0000900,Thickened ribs,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012353,Decreased fucosylation of N-linked protein glycosylation,HP:0012354,Increased fucosylation of N-linked protein glycosylation,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002057,Prominent glabella,HP:0011222,Depressed glabella,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009206,Enlarged epiphysis of the middle phalanx of the 5th finger,HP:0010265,Small epiphyses of the middle phalanges of the hand,t,f,f,no,no,no,yes,no,no,0.17,f
HP:0000653,Sparse eyelashes,HP:0011231,Prominent eyelashes,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0000821,Hypothyroidism,HP:0000836,Hyperthyroidism,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003212,Increased circulating IgE concentration,HP:0005479,Decreased circulating IgE concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000938,Osteopenia,HP:0005789,Generalized osteosclerosis,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0000494,Downslanted palpebral fissures,HP:0000582,Upslanted palpebral fissure,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500212,Increased CSF threonine concentration,HP:0500213,Decreased CSF threonine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012138,Granulocytic hyperplasia,HP:0012139,Granulocytic hypoplasia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000215,Thick upper lip vermilion,HP:0000219,Thin upper lip vermilion,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008182,Adrenocortical hypoplasia,HP:6000152,Adrenocortical hyperplasia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032489,Elevated fecal pH,HP:0032490,Decreased fecal pH,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012279,Hyposerinemia,HP:0033356,Elevated circulating o-phosphoserine concentration,t,f,f,no,no,yes,no,yes,no,0.33,f
HP:0031937,Tachylalia,HP:5200038,Bradylalia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012801,Narrow jaw,HP:0012802,Broad jaw,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009324,Enlarged epiphysis of the middle phalanx of the 3rd finger,HP:0010265,Small epiphyses of the middle phalanges of the hand,t,f,f,no,no,no,yes,no,no,0.17,f
HP:0003165,Elevated circulating parathyroid hormone level,HP:0031817,Decreased circulating parathyroid hormone level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100069,Enlarged epiphyses of the 4th toe,HP:0100074,Small epiphyses of the 4th toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031085,Decreased circulating prealbumin concentration,HP:0033451,Increased circulating prealbumin concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003109,Hyperphosphaturia,HP:0012365,Hypophosphaturia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003189,Long nose,HP:0003196,Short nose,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002594,Pancreatic hypoplasia,HP:0006277,Pancreatic hyperplasia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000060,Clitoral hypoplasia,HP:0008665,Clitoral hypertrophy,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012341,Microprolactinoma,HP:0012342,Macroprolactinoma,f,t,f,no,no,yes,yes,no,yes,0.50,t
HP:0012238,Increased circulating chylomicron concentration,HP:0031242,Decreased circulating chylomicron concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010121,Small epiphyses of the hallux,HP:0010580,Enlarged epiphyses,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0005585,Spotty hyperpigmentation,HP:0005590,Spotty hypopigmentation,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0006266,Small placenta,HP:0006267,Large placenta,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032097,Hypermanganesemia,HP:0032098,Hypomanganesemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031102,Increased circulating antimullerian hormone concentration,HP:0031103,Decreased circulating antimullerian hormone circulation,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100553,Hemihypertrophy of lower limb,HP:0200053,Hemihypotrophy of lower limb,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009390,Small epiphyses of the 5th finger,HP:0010231,Enlarged epiphyses of the phalanges of the hand,t,f,f,no,no,no,yes,no,no,0.17,f
HP:0030348,Increased circulating androgen concentration,HP:0030349,Decreased circulating androgen concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0041077,Increased immunoglobulin level in body fluid,HP:0041078,Decreased immunoglobulin level in body fluid,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003785,Decreased CSF homovanillic acid concentration,HP:0034201,Increased CSF homovanillic acid concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008151,Prolonged prothrombin time,HP:0032198,Decreased prothrombin time,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
