hpo_id,hpo_term,bearer_iri,quality_iri
HP:0002945,Intervertebral space narrowing,UBERON:0001066,PATO:0000569
HP:0030320,Increased intervertebral space,UBERON:0001066,PATO:0000570
HP:0008419,Intervertebral disk degeneration,UBERON:0001066,PATO:0000639
HP:0005645,Intervertebral disk calcification,UBERON:0001066,PATO:0001447
HP:0030870,Abnormality of spinal facet joint,UBERON:0001067,PATO:0000001
HP:0008482,Asymmetry of spinal facet joints,UBERON:0001067,PATO:0000460
HP:0030870,Abnormality of spinal facet joint,UBERON:0001067,PATO:0000460
HP:0030871,Facet joint arthrosis,UBERON:0001067,PATO:0000460
HP:0008482,Asymmetry of spinal facet joints,UBERON:0001067,PATO:0000616
HP:0007521,Irregular hyperpigmentation of back,UBERON:0001068,PATO:0000460
HP:3000041,Abnormality of external carotid artery,UBERON:0001070,PATO:0000001
HP:0031315,External carotid artery calcification,UBERON:0001070,PATO:0000460
HP:3000041,Abnormality of external carotid artery,UBERON:0001070,PATO:0000460
HP:0031315,External carotid artery calcification,UBERON:0001070,PATO:0001447
HP:0025576,Abnormal inferior vena cava morphology,UBERON:0001072,PATO:0000051
HP:0025576,Abnormal inferior vena cava morphology,UBERON:0001072,PATO:0000460
HP:0003312,Abnormal form of the vertebral bodies,UBERON:0001075,PATO:0000051
HP:0004582,Irregularity of vertebral bodies,UBERON:0001075,PATO:0000330
HP:0002948,Vertebral fusion,UBERON:0001075,PATO:0000460
HP:0003300,Ovoid vertebral bodies,UBERON:0001075,PATO:0000460
HP:0003312,Abnormal form of the vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004568,Beaking of vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004582,Irregularity of vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004586,Biconcave vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004591,Disc-like vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004605,Absent vertebral body mineralization,UBERON:0001075,PATO:0000460
HP:0004606,Unossified vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004625,Biconvex vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004629,Small cervical vertebral bodies,UBERON:0001075,PATO:0000460
HP:0004634,Cuboid-shaped vertebral bodies,UBERON:0001075,PATO:0000460
HP:0005621,Trapezoidal vertebral body,UBERON:0001075,PATO:0000460
HP:0005638,Decreased anterioposterior diameter of lumbar vertebral bodies,UBERON:0001075,PATO:0000460
HP:0005885,Absent ossification of cervical vertebral bodies,UBERON:0001075,PATO:0000460
HP:0008421,Tall lumbar vertebral bodies,UBERON:0001075,PATO:0000460
HP:0008425,Cuboid-shaped thoracolumbar vertebral bodies,UBERON:0001075,PATO:0000460
HP:0008473,Narrow anterio-posterior vertebral body diameter,UBERON:0001075,PATO:0000460
HP:0008479,Hypoplastic vertebral bodies,UBERON:0001075,PATO:0000460
HP:0100861,Sclerotic vertebral body,UBERON:0001075,PATO:0000460
HP:0004606,Unossified vertebral bodies,UBERON:0001075,PATO:0000462
HP:0100861,Sclerotic vertebral body,UBERON:0001075,PATO:0000470
HP:0008421,Tall lumbar vertebral bodies,UBERON:0001075,PATO:0000570
HP:0004629,Small cervical vertebral bodies,UBERON:0001075,PATO:0000587
HP:0002948,Vertebral fusion,UBERON:0001075,PATO:0000642
HP:0008479,Hypoplastic vertebral bodies,UBERON:0001075,PATO:0000645
HP:0004605,Absent vertebral body mineralization,UBERON:0001075,PATO:0001558
HP:0005885,Absent ossification of cervical vertebral bodies,UBERON:0001075,PATO:0001558
HP:0004634,Cuboid-shaped vertebral bodies,UBERON:0001075,PATO:0001872
HP:0008425,Cuboid-shaped thoracolumbar vertebral bodies,UBERON:0001075,PATO:0001872
HP:0004591,Disc-like vertebral bodies,UBERON:0001075,PATO:0001874
HP:0003300,Ovoid vertebral bodies,UBERON:0001075,PATO:0001891
HP:0004568,Beaking of vertebral bodies,UBERON:0001075,PATO:0001955
HP:0004586,Biconcave vertebral bodies,UBERON:0001075,PATO:0002039
HP:0004625,Biconvex vertebral bodies,UBERON:0001075,PATO:0002040
HP:0005638,Decreased anterioposterior diameter of lumbar vertebral bodies,UBERON:0001075,PATO:0002042
HP:0008473,Narrow anterio-posterior vertebral body diameter,UBERON:0001075,PATO:0002042
HP:0005621,Trapezoidal vertebral body,UBERON:0001075,PATO:0002044
HP:0008516,Abnormality of the vertebral spinous processes,UBERON:0001076,PATO:0000001
HP:0008460,Hypoplastic spinal processes,UBERON:0001076,PATO:0000460
HP:0008464,Absent spinous processes of lower thoracic and lumbar vertebrae,UBERON:0001076,PATO:0000460
HP:0008516,Abnormality of the vertebral spinous processes,UBERON:0001076,PATO:0000460
HP:0008464,Absent spinous processes of lower thoracic and lumbar vertebrae,UBERON:0001076,PATO:0000462
HP:0008460,Hypoplastic spinal processes,UBERON:0001076,PATO:0000645
HP:0030277,Abnormal vertebral pedicle morphology,UBERON:0001078,PATO:0000051
HP:0004621,Enlarged vertebral pedicles,UBERON:0001078,PATO:0000460
HP:0030277,Abnormal vertebral pedicle morphology,UBERON:0001078,PATO:0000460
HP:0030278,Hypoplastic vertebral pedicle,UBERON:0001078,PATO:0000460
HP:0004621,Enlarged vertebral pedicles,UBERON:0001078,PATO:0000586
HP:0030278,Hypoplastic vertebral pedicle,UBERON:0001078,PATO:0000645
HP:0003110,Abnormality of urine homeostasis,UBERON:0001088,PATO:0000001
HP:0012086,Abnormal urinary color,UBERON:0001088,PATO:0000014
HP:0011279,Abnormality of urine bicarbonate level,UBERON:0001088,PATO:0000070
HP:0011280,Abnormality of urine calcium concentration,UBERON:0001088,PATO:0000070
HP:0011281,Abnormality of urine catecholamine level,UBERON:0001088,PATO:0000070
HP:0012029,Abnormal urine hormone level,UBERON:0001088,PATO:0000070
HP:0012073,Abnormal urinary acylglycine profile,UBERON:0001088,PATO:0000070
HP:0012401,Abnormal urine alpha-ketoglutarate concentration,UBERON:0001088,PATO:0000070
HP:0012404,Abnormal urine citrate concentration,UBERON:0001088,PATO:0000070
HP:0012598,Abnormal urine potassium concentration,UBERON:0001088,PATO:0000070
HP:0012599,Abnormal urine phosphate concentration,UBERON:0001088,PATO:0000070
HP:0012600,Abnormal urine chloride concentration,UBERON:0001088,PATO:0000070
HP:0012603,Abnormal urine sodium concentration,UBERON:0001088,PATO:0000070
HP:0012607,Abnormal urine magnesium concentration,UBERON:0001088,PATO:0000070
HP:0012610,Abnormality of urinary uric acid level,UBERON:0001088,PATO:0000070
HP:0012612,Abnormal urinary sulfate concentration,UBERON:0001088,PATO:0000070
HP:0040425,Abnormal urinary hypoxanthine level,UBERON:0001088,PATO:0000070
HP:0045036,Abnormal urinary copper concentration,UBERON:0001088,PATO:0000070
HP:0410313,Abnormal urinary 1-methylhistidine concentration,UBERON:0001088,PATO:0000070
HP:0410316,Abnormal urinary 3-methylhistidine level,UBERON:0001088,PATO:0000070
HP:0500251,Abnormal urine sebacic acid concentration,UBERON:0001088,PATO:0000070
HP:0500254,Abnormal urine hexanoylglycine concentration,UBERON:0001088,PATO:0000070
HP:0500256,Abnormal urine isobutyrylglycine concentration,UBERON:0001088,PATO:0000070
HP:0040317,Blue urine,UBERON:0001088,PATO:0000318
HP:0040318,Red urine,UBERON:0001088,PATO:0000322
HP:0000093,Proteinuria,UBERON:0001088,PATO:0000460
HP:0000790,Hematuria,UBERON:0001088,PATO:0000460
HP:0001992,Organic aciduria,UBERON:0001088,PATO:0000460
HP:0002150,Hypercalciuria,UBERON:0001088,PATO:0000460
HP:0002156,Homocystinuria,UBERON:0001088,PATO:0000460
HP:0002159,Heparan sulfate excretion in urine,UBERON:0001088,PATO:0000460
HP:0002913,Myoglobinuria,UBERON:0001088,PATO:0000460
HP:0002914,Hyperchloriduria,UBERON:0001088,PATO:0000460
HP:0002919,Ketonuria,UBERON:0001088,PATO:0000460
HP:0002927,Histidinuria,UBERON:0001088,PATO:0000460
HP:0003076,Glycosuria,UBERON:0001088,PATO:0000460
HP:0003080,Hydroxyprolinuria,UBERON:0001088,PATO:0000460
HP:0003081,Increased urinary potassium,UBERON:0001088,PATO:0000460
HP:0003108,Hyperglycinuria,UBERON:0001088,PATO:0000460
HP:0003109,Hyperphosphaturia,UBERON:0001088,PATO:0000460
HP:0003110,Abnormality of urine homeostasis,UBERON:0001088,PATO:0000460
HP:0003127,Hypocalciuria,UBERON:0001088,PATO:0000460
HP:0003131,Cystinuria,UBERON:0001088,PATO:0000460
HP:0003137,Prolinuria,UBERON:0001088,PATO:0000460
HP:0003149,Hyperuricosuria,UBERON:0001088,PATO:0000460
HP:0003150,Glutaric aciduria,UBERON:0001088,PATO:0000460
HP:0003153,Cystathioninuria,UBERON:0001088,PATO:0000460
HP:0003159,Hyperoxaluria,UBERON:0001088,PATO:0000460
HP:0003161,4-Hydroxyphenylpyruvic aciduria,UBERON:0001088,PATO:0000460
HP:0003163,Elevated urinary delta-aminolevulinic acid,UBERON:0001088,PATO:0000460
HP:0003166,Increased urinary taurine,UBERON:0001088,PATO:0000460
HP:0003167,Carnosinuria,UBERON:0001088,PATO:0000460
HP:0003215,Dicarboxylic aciduria,UBERON:0001088,PATO:0000460
HP:0003218,Oroticaciduria,UBERON:0001088,PATO:0000460
HP:0003219,Ethylmalonic aciduria,UBERON:0001088,PATO:0000460
HP:0003239,Phosphoethanolaminuria,UBERON:0001088,PATO:0000460
HP:0003268,Argininuria,UBERON:0001088,PATO:0000460
HP:0003296,Hyperthreoninuria,UBERON:0001088,PATO:0000460
HP:0003297,Hyperlysinuria,UBERON:0001088,PATO:0000460
HP:0003344,3-Methylglutaric aciduria,UBERON:0001088,PATO:0000460
HP:0003345,Elevated urinary norepinephrine level,UBERON:0001088,PATO:0000460
HP:0003355,Aminoaciduria,UBERON:0001088,PATO:0000460
HP:0003359,Decreased urinary sulfate,UBERON:0001088,PATO:0000460
HP:0003361,Tryptophanuria,UBERON:0001088,PATO:0000460
HP:0003491,Elevated urine pyrophosphate,UBERON:0001088,PATO:0000460
HP:0003527,Hyperprostaglandinuria,UBERON:0001088,PATO:0000460
HP:0003532,Ornithinuria,UBERON:0001088,PATO:0000460
HP:0003541,Urinary glycosaminoglycan excretion,UBERON:0001088,PATO:0000460
HP:0003607,4-hydroxyphenylacetic aciduria,UBERON:0001088,PATO:0000460
HP:0003614,Trimethylaminuria,UBERON:0001088,PATO:0000460
HP:0003639,Elevated urinary epinephrine level,UBERON:0001088,PATO:0000460
HP:0003641,Hemoglobinuria,UBERON:0001088,PATO:0000460
HP:0003646,Bicarbonaturia,UBERON:0001088,PATO:0000460
HP:0003648,Lacticaciduria,UBERON:0001088,PATO:0000460
HP:0008155,Mucopolysacchariduria,UBERON:0001088,PATO:0000460
HP:0008301,Dermatan sulfate excretion in urine,UBERON:0001088,PATO:0000460
HP:0008339,Diaminoaciduria,UBERON:0001088,PATO:0000460
HP:0010471,Oligosacchariduria,UBERON:0001088,PATO:0000460
HP:0010473,Porphyrinuria,UBERON:0001088,PATO:0000460
HP:0010839,Increased urinary copper concentration,UBERON:0001088,PATO:0000460
HP:0010897,Hypersarcosinuria,UBERON:0001088,PATO:0000460
HP:0010934,Xanthinuria,UBERON:0001088,PATO:0000460
HP:0011279,Abnormality of urine bicarbonate level,UBERON:0001088,PATO:0000460
HP:0011280,Abnormality of urine calcium concentration,UBERON:0001088,PATO:0000460
HP:0011281,Abnormality of urine catecholamine level,UBERON:0001088,PATO:0000460
HP:0011814,Increased urinary hypoxanthine level,UBERON:0001088,PATO:0000460
HP:0011935,Decreased urinary urate,UBERON:0001088,PATO:0000460
HP:0011943,Increased urinary thiosulfate,UBERON:0001088,PATO:0000460
HP:0011976,Elevated urinary catecholamine level,UBERON:0001088,PATO:0000460
HP:0011977,Elevated urinary homovanillic acid,UBERON:0001088,PATO:0000460
HP:0011978,Elevated urinary vanillylmandelic acid,UBERON:0001088,PATO:0000460
HP:0011979,Elevated urinary dopamine level,UBERON:0001088,PATO:0000460
HP:0012023,Galactosuria,UBERON:0001088,PATO:0000460
HP:0012029,Abnormal urine hormone level,UBERON:0001088,PATO:0000460
HP:0012030,Increased urinary cortisol level,UBERON:0001088,PATO:0000460
HP:0012066,Increased urinary disaccharide excretion,UBERON:0001088,PATO:0000460
HP:0012067,Glycopeptiduria,UBERON:0001088,PATO:0000460
HP:0012069,Keratan sulfate excretion in urine,UBERON:0001088,PATO:0000460
HP:0012070,Chondroitin sulfate excretion in urine,UBERON:0001088,PATO:0000460
HP:0012073,Abnormal urinary acylglycine profile,UBERON:0001088,PATO:0000460
HP:0012085,Pyuria,UBERON:0001088,PATO:0000460
HP:0012086,Abnormal urinary color,UBERON:0001088,PATO:0000460
HP:0012120,Methylmalonic aciduria,UBERON:0001088,PATO:0000460
HP:0012127,Uraciluria,UBERON:0001088,PATO:0000460
HP:0012217,Increased urinary porphobilinogen,UBERON:0001088,PATO:0000460
HP:0012237,Urocanic aciduria,UBERON:0001088,PATO:0000460
HP:0012321,D-2-hydroxyglutaric aciduria,UBERON:0001088,PATO:0000460
HP:0012364,Decreased urinary potassium,UBERON:0001088,PATO:0000460
HP:0012365,Hypophosphaturia,UBERON:0001088,PATO:0000460
HP:0012401,Abnormal urine alpha-ketoglutarate concentration,UBERON:0001088,PATO:0000460
HP:0012402,Increased urine alpha-ketoglutarate concentration,UBERON:0001088,PATO:0000460
HP:0012403,Decreased urine alpha-ketoglutarate concentration,UBERON:0001088,PATO:0000460
HP:0012404,Abnormal urine citrate concentration,UBERON:0001088,PATO:0000460
HP:0012405,Hypocitraturia,UBERON:0001088,PATO:0000460
HP:0012406,Hypercitraturia,UBERON:0001088,PATO:0000460
HP:0012592,Albuminuria,UBERON:0001088,PATO:0000460
HP:0012598,Abnormal urine potassium concentration,UBERON:0001088,PATO:0000460
HP:0012599,Abnormal urine phosphate concentration,UBERON:0001088,PATO:0000460
HP:0012600,Abnormal urine chloride concentration,UBERON:0001088,PATO:0000460
HP:0012601,Hypochloriduria,UBERON:0001088,PATO:0000460
HP:0012603,Abnormal urine sodium concentration,UBERON:0001088,PATO:0000460
HP:0012604,Hyponatriuria,UBERON:0001088,PATO:0000460
HP:0012605,Hypernatriuria,UBERON:0001088,PATO:0000460
HP:0012607,Abnormal urine magnesium concentration,UBERON:0001088,PATO:0000460
HP:0012608,Hypermagnesiuria,UBERON:0001088,PATO:0000460
HP:0012609,Hypomagnesiuria,UBERON:0001088,PATO:0000460
HP:0012610,Abnormality of urinary uric acid level,UBERON:0001088,PATO:0000460
HP:0012612,Abnormal urinary sulfate concentration,UBERON:0001088,PATO:0000460
HP:0012613,Increased urinary sulfate,UBERON:0001088,PATO:0000460
HP:0025376,Hyperglutaminuria,UBERON:0001088,PATO:0000460
HP:0032351,Phenylalaninuria,UBERON:0001088,PATO:0000460
HP:0032572,Abnormal urinary nucleobase concentration,UBERON:0001088,PATO:0000460
HP:0033091,Tyrosinuria,UBERON:0001088,PATO:0000460
HP:0033100,Increased proteinogenic amino acid level in urine,UBERON:0001088,PATO:0000460
HP:0040144,L-2-hydroxyglutaric aciduria,UBERON:0001088,PATO:0000460
HP:0040155,Elevated urinary 3-hydroxybutyric acid,UBERON:0001088,PATO:0000460
HP:0040156,Elevated urinary carboxylic acid,UBERON:0001088,PATO:0000460
HP:0040301,Increased urinary glycerol,UBERON:0001088,PATO:0000460
HP:0040317,Blue urine,UBERON:0001088,PATO:0000460
HP:0040318,Red urine,UBERON:0001088,PATO:0000460
HP:0040425,Abnormal urinary hypoxanthine level,UBERON:0001088,PATO:0000460
HP:0040426,Decreased urinary hypoxanthine level,UBERON:0001088,PATO:0000460
HP:0045011,Decreased urine bicarbonate concentration,UBERON:0001088,PATO:0000460
HP:0045012,Decreased urinary catecholamine concentration,UBERON:0001088,PATO:0000460
HP:0045034,Elevated urinary 3-aminoisobutyric acid,UBERON:0001088,PATO:0000460
HP:0045035,Decreased urinary copper concentration,UBERON:0001088,PATO:0000460
HP:0045036,Abnormal urinary copper concentration,UBERON:0001088,PATO:0000460
HP:0410051,Increased level of 3-hydroxy-3-methylglutaric acid in urine,UBERON:0001088,PATO:0000460
HP:0410055,Decreased level of erythritol in urine,UBERON:0001088,PATO:0000460
HP:0410059,Increased level of D-threitol in urine,UBERON:0001088,PATO:0000460
HP:0410060,Decreased level of D-mannose in urine,UBERON:0001088,PATO:0000460
HP:0410062,Increased level of galactitol in urine,UBERON:0001088,PATO:0000460
HP:0410066,Increased level of hippuric acid in urine,UBERON:0001088,PATO:0000460
HP:0410067,Increased level of L-fucose in urine,UBERON:0001088,PATO:0000460
HP:0410070,Increased level of ribitol in urine,UBERON:0001088,PATO:0000460
HP:0410072,Increased level of ribose in urine,UBERON:0001088,PATO:0000460
HP:0410074,Increased level of xylitol in urine,UBERON:0001088,PATO:0000460
HP:0410132,Increased level of L-pyroglutamic acid in urine,UBERON:0001088,PATO:0000460
HP:0410153,Increased level of methylsuccinic acid in urine,UBERON:0001088,PATO:0000460
HP:0410156,Increased level of N-acetylneuraminic acid in urine,UBERON:0001088,PATO:0000460
HP:0410309,Alpha-aminoadipic aciduria,UBERON:0001088,PATO:0000460
HP:0410313,Abnormal urinary 1-methylhistidine concentration,UBERON:0001088,PATO:0000460
HP:0410314,Decreased urinary 1-methylhistidine,UBERON:0001088,PATO:0000460
HP:0410315,Increased urinary 1-methylhistidine,UBERON:0001088,PATO:0000460
HP:0410316,Abnormal urinary 3-methylhistidine level,UBERON:0001088,PATO:0000460
HP:0410317,Increased urinary 3-methylhistidine,UBERON:0001088,PATO:0000460
HP:0410318,Decreased urinary 3-methylhistidine,UBERON:0001088,PATO:0000460
HP:0500251,Abnormal urine sebacic acid concentration,UBERON:0001088,PATO:0000460
HP:0500252,Increased urine sebacic acid concentration,UBERON:0001088,PATO:0000460
HP:0500253,Increased level of gamma-aminobutyric acid in urine,UBERON:0001088,PATO:0000460
HP:0500254,Abnormal urine hexanoylglycine concentration,UBERON:0001088,PATO:0000460
HP:0500256,Abnormal urine isobutyrylglycine concentration,UBERON:0001088,PATO:0000460
HP:0500257,Increased urine isobutyrylglycine concentration,UBERON:0001088,PATO:0000460
HP:0000093,Proteinuria,UBERON:0001088,PATO:0000470
HP:0000790,Hematuria,UBERON:0001088,PATO:0000470
HP:0001992,Organic aciduria,UBERON:0001088,PATO:0000470
HP:0002150,Hypercalciuria,UBERON:0001088,PATO:0000470
HP:0002156,Homocystinuria,UBERON:0001088,PATO:0000470
HP:0002159,Heparan sulfate excretion in urine,UBERON:0001088,PATO:0000470
HP:0002913,Myoglobinuria,UBERON:0001088,PATO:0000470
HP:0002914,Hyperchloriduria,UBERON:0001088,PATO:0000470
HP:0002919,Ketonuria,UBERON:0001088,PATO:0000470
HP:0002927,Histidinuria,UBERON:0001088,PATO:0000470
HP:0003076,Glycosuria,UBERON:0001088,PATO:0000470
HP:0003080,Hydroxyprolinuria,UBERON:0001088,PATO:0000470
HP:0003081,Increased urinary potassium,UBERON:0001088,PATO:0000470
HP:0003108,Hyperglycinuria,UBERON:0001088,PATO:0000470
HP:0003109,Hyperphosphaturia,UBERON:0001088,PATO:0000470
HP:0003131,Cystinuria,UBERON:0001088,PATO:0000470
HP:0003137,Prolinuria,UBERON:0001088,PATO:0000470
HP:0003149,Hyperuricosuria,UBERON:0001088,PATO:0000470
HP:0003150,Glutaric aciduria,UBERON:0001088,PATO:0000470
HP:0003153,Cystathioninuria,UBERON:0001088,PATO:0000470
HP:0003159,Hyperoxaluria,UBERON:0001088,PATO:0000470
HP:0003161,4-Hydroxyphenylpyruvic aciduria,UBERON:0001088,PATO:0000470
HP:0003163,Elevated urinary delta-aminolevulinic acid,UBERON:0001088,PATO:0000470
HP:0003166,Increased urinary taurine,UBERON:0001088,PATO:0000470
HP:0003167,Carnosinuria,UBERON:0001088,PATO:0000470
HP:0003215,Dicarboxylic aciduria,UBERON:0001088,PATO:0000470
HP:0003218,Oroticaciduria,UBERON:0001088,PATO:0000470
HP:0003219,Ethylmalonic aciduria,UBERON:0001088,PATO:0000470
HP:0003239,Phosphoethanolaminuria,UBERON:0001088,PATO:0000470
HP:0003268,Argininuria,UBERON:0001088,PATO:0000470
HP:0003296,Hyperthreoninuria,UBERON:0001088,PATO:0000470
HP:0003297,Hyperlysinuria,UBERON:0001088,PATO:0000470
HP:0003344,3-Methylglutaric aciduria,UBERON:0001088,PATO:0000470
HP:0003345,Elevated urinary norepinephrine level,UBERON:0001088,PATO:0000470
HP:0003355,Aminoaciduria,UBERON:0001088,PATO:0000470
HP:0003361,Tryptophanuria,UBERON:0001088,PATO:0000470
HP:0003491,Elevated urine pyrophosphate,UBERON:0001088,PATO:0000470
HP:0003527,Hyperprostaglandinuria,UBERON:0001088,PATO:0000470
HP:0003532,Ornithinuria,UBERON:0001088,PATO:0000470
HP:0003541,Urinary glycosaminoglycan excretion,UBERON:0001088,PATO:0000470
HP:0003607,4-hydroxyphenylacetic aciduria,UBERON:0001088,PATO:0000470
HP:0003614,Trimethylaminuria,UBERON:0001088,PATO:0000470
HP:0003639,Elevated urinary epinephrine level,UBERON:0001088,PATO:0000470
HP:0003641,Hemoglobinuria,UBERON:0001088,PATO:0000470
